-25.28,197.163,3.077591,0.42553192
28.86,180.411,3.026688,0.5689655
13.4,163.35,2.4620483,0.54347825
-34.18,147.085,2.9633877,0.59375
24.38,137.2465,2.5574412,0.5294118
-36.71,107.8255,2.3521369,0.45454547
-33.3,86.1925,2.2376647,0.5151515
38.58,57.499,2.2847815,0.64285713
34.42,35.8755,3.0483718,0.3809524
94.46,29.8015,3.9489195,0.640625
75.09,30.6175,3.5959063,0.6551724
63.4,64.983,3.9770598,0.53846157
-124.09,112.86,3.428559,0.4
-63.4,137.831,3.5614693,0.41269842
-50.38,137.76,3.077785,0.35849056
-29.08,107.406,3.064307,0.4716981
-72.0,64.4405,3.2036278,0.43283582
-31.46,-2.2985,2.8253858,0.40625
-55.34,-49.4875,2.8774166,0.3773585
106.94,-93.9845,3.0098999,0.5116279
46.47,-106.1255,3.1326227,0.675
33.24,-106.7445,2.692996,0.36363637
-17.87,-86.5355,2.807612,0.6
-23.69,-62.0455,2.6186302,0.38235295
-21.99,-31.751,2.0267828,0.3809524
52.56,-25.1845,2.9030812,0.4857143
4.14,-21.864,2.1056976,0.4516129
43.96,-26.2355,2.6376972,0.6818182
71.38,-18.512,2.2767358,0.72727275
-22.22,6.374,2.585591,0.31428573
28.87,37.0505,2.6262658,0.4814815
-0.28,65.3,2.1930895,0.6923077
36.83,95.852,2.3268552,0.68
95.61,117.37,3.2403789,0.6888889
-46.88,135.6445,3.4547412,0.65789473
-56.34,148.812,4.082816,0.5263158
-2.9,146.302,1.745993,0.52
12.26,139.813,2.3013093,0.42424244
29.73,125.6405,2.240515,0.60714287
-14.93,94.2255,2.5747747,0.32352942
-105.1,75.2955,3.3971677,0.31578946
-0.3,54.19,2.3102298,0.5714286
1.36,35.281,2.3705437,0.5555556
52.9,13.231,3.1095114,0.38235295
-69.59,-8.012,2.755279,0.37037036
3.89,-37.8095,3.5666373,0.725
-64.93,-43.3755,3.3517318,0.516129
3.59,-58.4145,2.147963,0.42307693
0.01,-70.9905,2.5042312,0.4
10.53,-90.5765,2.060297,0.6666667
-72.74,-95.7775,3.2287827,0.2682927
-15.64,-111.2255,2.7478764,0.4848485
-21.54,-116.049,2.7683918,0.34375
9.08,-122.8335,3.533973,0.3809524
20.66,-123.523,3.0063057,0.33333334
-38.25,-125.5615,3.0428028,0.34210527
-17.84,-122.0465,3.003041,0.26666668
-104.19,-118.2225,3.8079212,0.25
-42.63,-125.1025,3.3820808,0.21568628
